run_date,fund_symbol,fund_name,holding_symbol,holding_name,weight_pct
2026-07-19,0P0001PF4E.BO,BANDHAN MIDCAP FUND - IDCW - DIRECT PLAN,,,0
2026-07-19,0P0001PF4I.BO,BANDHAN MIDCAP FUND - IDCW - REGULAR PLAN,,,0
2026-07-19,0P0001WN79.BO,Bank of India Mid Cap Fund - Direct Plan Growth,,,0
2026-07-19,0P0001WN7B.BO,Bank of India Mid Cap Fund - Direct Plan IDCW,,,0
2026-07-19,0P0001WN7D.BO,Bank of India Mid Cap Fund - Regular Plan Growth,,,0
2026-07-19,0P0001WN7E.BO,Bank of India Mid Cap Fund - Regular Plan IDCW,,,0
2026-07-19,0P0000XVZ0.BO,BARODA BNP PARIBAS Mid Cap Fund - Direct Plan - Growth Option,,,0
2026-07-19,0P0000XVYZ.BO,BARODA BNP PARIBAS Mid Cap Fund - Direct Plan - IDCW Option,,,0
2026-07-19,0P00005X1D.BO,BARODA BNP PARIBAS Mid Cap Fund - Regular Plan - Growth Option,,,0
2026-07-19,0P00005V3J.BO,BARODA BNP PARIBAS Mid Cap Fund - Regular Plan - IDCW Option,,,0
2026-07-19,0P0001PZQI.BO,Canara Robeco Mid Cap Fund- Direct Plan- Growth Option,,,0
2026-07-19,0P0001PZQJ.BO,Canara Robeco Mid Cap Fund- Direct Plan- IDCW,,,0
2026-07-19,0P0001PZQL.BO,Canara Robeco Mid Cap Fund- Regular Plan- Growth Option,,,0
2026-07-19,0P0001PZQM.BO,Canara Robeco Mid Cap Fund- Regular Plan- IDCW,,,0
2026-07-19,0P0000XW2M.BO,DSP Midcap Fund - Direct Plan - Growth,,,0
2026-07-19,0P0000XW2L.BO,DSP Midcap Fund - Direct Plan - IDCW,,,0
2026-07-19,0P00008TMN.BO,DSP Midcap Fund - Regular Plan - Growth,,,0
2026-07-19,0P00008TEZ.BO,DSP Midcap Fund - Regular Plan - IDCW,,,0
2026-07-19,0P0000XV5C.BO,Edelweiss Mid Cap Fund - Direct Plan - Growth Option,,,0
2026-07-19,0P0000XV5B.BO,Edelweiss Mid Cap Fund - Direct Plan - IDCW Option,,,0
2026-07-19,0P0000A4KC.BO,Edelweiss Mid Cap Fund - Regular Plan - Growth Option,,,0
2026-07-19,0P0000A3Y6.BO,Edelweiss Mid Cap Fund - Regular Plan - IDCW Option,,,0
2026-07-19,0P0000XW5J.BO,Franklin India Mid Cap Fund - Direct - Growth,,,0
2026-07-19,0P0000XW5I.BO,Franklin India Mid Cap Fund - Direct - IDCW,,,0
2026-07-19,0P00005VDB.BO,Franklin India Mid Cap Fund - IDCW,,,0
2026-07-19,0P00005VDC.BO,Franklin India Mid Cap Fund-Growth,,,0
2026-07-19,0P0000XW8F.BO,HDFC Mid Cap Fund - Growth Option - Direct Plan,,,0
2026-07-19,0P00009J3K.BO,HDFC Mid Cap Fund - Growth Plan,,,0
2026-07-19,0P0000XW8E.BO,HDFC Mid Cap Fund - IDCW Option - Direct Plan,,,0
2026-07-19,0P00009J3B.BO,HDFC Mid Cap Fund - IDCW Plan,,,0
2026-07-19,0P0001UN5S.BO,Helios Mid Cap Fund - Direct Plan - Growth Option,,,0
2026-07-19,0P0001UN5T.BO,Helios Mid Cap Fund - Direct Plan - IDCW Option,,,0
2026-07-19,0P0001UN5W.BO,Helios Mid Cap Fund - Regular Plan - Growth Plan,,,0
2026-07-19,0P0001UN5X.BO,Helios Mid Cap Fund - Regular Plan - IDCW Option,,,0
2026-07-19,0P0000XV82.BO,HSBC Midcap Fund - Direct Growth,,,0
2026-07-19,0P0000XV81.BO,HSBC Midcap Fund - Direct IDCW,,,0
2026-07-19,0P00005X47.BO,HSBC Midcap Fund - Regular Growth,,,0
2026-07-19,0P00005V8E.BO,HSBC Midcap Fund - Regular IDCW,,,0
2026-07-19,0P0000XUYF.BO,ICICI Prudential MidCap Fund - Direct Plan -  Growth,,,0
2026-07-19,0P0000XUYG.BO,ICICI Prudential MidCap Fund - Direct Plan -  IDCW,,,0
2026-07-19,0P00005X04.BO,ICICI Prudential MidCap Fund - Growth,,,0
2026-07-19,0P00005X03.BO,ICICI Prudential MidCap Fund - IDCW,,,0
2026-07-19,0P0000XVHE.BO,Invesco India Midcap Fund - Direct Plan - Growth Option,,,0
2026-07-19,0P0000XVHH.BO,Invesco India Midcap Fund - Direct Plan - IDCW (Payout / Reinvestment),,,0
2026-07-19,0P000093TC.BO,Invesco India Midcap Fund - Regular Plan - Growth Option,,,0
2026-07-19,0P000093ST.BO,Invesco India Midcap Fund - Regular Plan - IDCW (Payout / Reinvestment),,,0
2026-07-19,0P0001LOYO.BO,ITI Mid Cap Fund - Direct Plan - Growth Option,,,0
2026-07-19,0P0001LOYP.BO,ITI Mid Cap Fund - Direct Plan - IDCW Option,,,0
2026-07-19,0P0001LOYR.BO,ITI Mid Cap Fund - Regular Plan - Growth Option,,,0
2026-07-19,0P0001LOYS.BO,ITI Mid Cap Fund - Regular Plan - IDCW Option,,,0
2026-07-19,0P0001PXW9.BO,JM Midcap Fund (Direct) - Growth,,,0
2026-07-19,0P0001PXWB.BO,JM Midcap Fund (Direct) - IDCW,,,0
2026-07-19,0P0001PXWC.BO,JM Midcap Fund (Regular) - Growth,,,0
2026-07-19,0P0001PXWE.BO,JM Midcap Fund (Regular) - IDCW,,,0
2026-07-19,0P0000XXT5.BO,Kotak Midcap Fund  - Direct Plan - IDCW - Payout & Re-investment of Income Distribution cum capital withdrawal option,,,0
2026-07-19,0P0000XV5R.BO,Kotak Midcap Fund - Direct Plan - Growth,,,0
2026-07-19,0P00008TPO.BO,Kotak Midcap Fund - Regular Plan - Growth,,,0
2026-07-19,0P00008TH7.BO,Kotak Midcap Fund - Regular Plan - IDCW -Payout & Re-investment of Income Distribution cum capital withdrawal option,,,0
2026-07-19,0P00019JU1.BO,LIC MF Mid Cap Fund-Direct Plan-Growth,,,0
2026-07-19,0P00019JU2.BO,LIC MF Mid Cap Fund-Direct Plan-IDCW,,,0
2026-07-19,0P00019JTZ.BO,LIC MF Mid Cap Fund-Regular Plan-Growth,,,0
2026-07-19,0P00019JU0.BO,LIC MF Mid Cap Fund-Regular Plan-IDCW,,,0
2026-07-19,0P0001CEW3.BO,Mahindra Manulife Mid Cap Fund - Direct Plan - IDCW,,,0
2026-07-19,0P0001CEW2.BO,Mahindra Manulife Mid Cap Fund - Direct Plan -Growth,,,0
2026-07-19,0P0001CEVZ.BO,Mahindra Manulife Mid Cap Fund - Regular Plan - Growth,,,0
2026-07-19,0P0001CEW0.BO,Mahindra Manulife Mid Cap Fund- Regular Plan - IDCW,,,0
2026-07-19,0P0001HZLE.BO,Mirae Asset Midcap Fund - Regular Plan-Growth Option,,,0
2026-07-19,0P0001HZL9.BO,Mirae Asset Midcap Fund Direct IDCW,,,0
2026-07-26,0P00015W8Z.BO,Aditya Birla Sun Life Credit Risk Fund - Direct - IDCW,,,0
2026-07-26,0P00015W90.BO,Aditya Birla Sun Life Credit Risk Fund - Direct Plan - Bonus,,,0
2026-07-26,0P00015W8Y.BO,Aditya Birla Sun Life Credit Risk Fund - Direct Plan - Growth,,,0
2026-07-26,0P00015W8W.BO,Aditya Birla Sun Life Credit Risk Fund - Regular - IDCW,,,0
2026-07-26,0P00015W8V.BO,Aditya Birla Sun Life Credit Risk Fund - Regular Plan - Growth,,,0
2026-07-26,0P00012K1E.BO,HDFC Credit Risk Debt Fund - Growth Option,,,0
2026-07-26,0P00012K1G.BO,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,,,0
2026-07-26,0P00014OJM.BO,HDFC Credit Risk Debt Fund - IDCW Option,,,0
2026-07-26,0P00014OJQ.BO,HDFC Credit Risk Debt Fund - IDCW Option - Direct Plan,,,0
2026-07-26,0P00012K1H.BO,HDFC Credit Risk Debt Fund - Quarterly IDCW - Direct Plan,,,0
2026-07-26,0P00012K1F.BO,HDFC Credit Risk Debt Fund - Quarterly IDCW Option,,,0
2026-07-26,0P0000XUYV.BO,ICICI Prudential Credit Risk Fund - Direct Plan - Growth,,,0
2026-07-26,0P0000XUYW.BO,ICICI Prudential Credit Risk Fund - Direct Plan - Quarterly IDCW,,,0
2026-07-26,0P0000RT81.BO,ICICI Prudential Credit Risk Fund - Growth,,,0
2026-07-26,0P0000RT82.BO,ICICI Prudential Credit Risk Fund - Quarterly IDCW,,,0
2026-07-26,0P00012JRN.BO,Kotak Credit Risk Fund - Direct Plan - Standard Income Distribution cum capital withdrawal option,,,0
2026-07-26,0P0000NOLQ.BO,Kotak Credit Risk Fund - Growth,,,0
2026-07-26,0P0000XV6D.BO,Kotak Credit Risk Fund - Growth - Direct,,,0
2026-07-26,0P0000NOLU.BO,Kotak Credit Risk Fund - Regular Plan - Standard Income Distribution cum capital withdrawal option,,,0
2026-07-26,0P00005WMQ.BO,HDFC Dynamic Debt Fund - Growth Option,,,0
2026-07-26,0P0000XW7L.BO,HDFC Dynamic Debt Fund - Growth Option - Direct Plan,,,0
2026-07-26,0P0000XW7M.BO,HDFC Dynamic Debt Fund - Half Yearly IDCW - Direct Plan,,,0
2026-07-26,0P00005WMR.BO,HDFC Dynamic Debt Fund - Half Yearly IDCW Option,,,0
2026-07-26,0P0001540Y.BO,HDFC Dynamic Debt Fund - Normal IDCW - Direct Plan,,,0
2026-07-26,0P0001540Z.BO,HDFC Dynamic Debt Fund - Normal IDCW Option,,,0
2026-07-26,0P0000XW7N.BO,HDFC Dynamic Debt Fund - Quarterly IDCW - Direct Plan,,,0
2026-07-26,0P00005WMS.BO,HDFC Dynamic Debt Fund - Quarterly IDCW Option,,,0
2026-07-26,0P0000XW7O.BO,HDFC Dynamic Debt Fund - Yearly IDCW - Direct Plan,,,0
2026-07-26,0P00005WMP.BO,HDFC Dynamic Debt Fund - Yearly IDCW Option,,,0
2026-07-26,0P0000XYOB.BO,ICICI Prudential Medium Term Bond Fund - Direct Plan - Growth,,,0
2026-07-26,0P0000XWA9.BO,ICICI Prudential Medium Term Bond Fund - Direct Plan - Quarterly IDCW,,,0
2026-07-26,0P00005UNR.BO,ICICI Prudential Medium Term Bond Fund - Growth,,,0
2026-07-26,0P0000V9C3.BO,ICICI Prudential Medium Term Bond Fund - Quarterly IDCW,,,0
2026-07-26,0P00012K1C.BO,Kotak Medium Term Fund - Direct - Standard Income Distribution cum capital withdrawal option,,,0
2026-07-26,0P00012K1B.BO,Kotak Medium Term Fund - Direct Growth,,,0
2026-07-26,0P00012K18.BO,Kotak Medium Term Fund - Growth,,,0
2026-07-26,0P00012K19.BO,Kotak Medium Term Fund - Standard Income Distribution cum capital withdrawal option,,,0
2026-07-26,0P0000XVGR.BO,Invesco India Contra Fund - Direct Plan - Growth,,,0
2026-07-26,0P0000XVGM.BO,Invesco India Contra Fund - Direct Plan - IDCW (Payout / Reinvestment),,,0
2026-07-26,0P000093TB.BO,Invesco India Contra Fund - Regular Plan - Growth,,,0
2026-07-26,0P000093SU.BO,Invesco India Contra Fund - Regular Plan - IDCW (Payout / Reinvestment),,,0
2026-07-26,0P0000XV5Q.BO,Kotak Contra Fund - Direct Plan - Growth,,,0
2026-07-26,0P0000XV5P.BO,Kotak Contra Fund - Direct Plan - IDCW -Payout & Re-investment of Income Distribution cum capital withdrawal option- Direct,,,0
2026-07-26,0P00005WSS.BO,Kotak Contra Fund - Regular Plan - Growth,,,0
2026-07-26,0P00005WSR.BO,Kotak Contra Fund - Regular Plan - IDCW - Payout & Re-investment of Income Distribution cum capital withdrawal option,,,0
2026-07-26,0P0000XVJR.BO,SBI CONTRA FUND - DIRECT PLAN - GROWTH,,,0
2026-07-26,0P0000XVJU.BO,SBI Contra Fund - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),,,0
2026-07-26,0P00005WFE.BO,SBI Contra Fund - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),,,0
2026-07-26,0P00005WFF.BO,SBI CONTRA FUND - REGULAR PLAN -GROWTH,,,0
2026-07-26,0P0000XVW7.BO,Aditya Birla Sun Life Dividend Yield Fund - Growth - Direct Plan,,,0
2026-07-26,0P00005V47.BO,Aditya Birla Sun Life Dividend Yield Fund - Growth - Regular Plan,,,0
2026-07-26,0P0000XVW6.BO,Aditya Birla Sun Life Dividend Yield Fund -DIRECT - IDCW,,,0
2026-07-26,0P00005V46.BO,Aditya Birla Sun Life Dividend Yield Fund -REGULAR - IDCW,,,0
2026-07-26,0P0001TH6S.BO,Baroda BNP Paribas Dividend Yield Fund - Direct Plan - Growth Option,,,0
2026-07-26,0P0001TH6T.BO,Baroda BNP Paribas Dividend Yield Fund - Direct Plan - IDCW Option,,,0
2026-07-26,0P0001TH6V.BO,Baroda BNP Paribas Dividend Yield Fund - Regular Plan - Growth Option,,,0
2026-07-26,0P0001TH6W.BO,Baroda BNP Paribas Dividend Yield Fund - Regular Plan - IDCW Option,,,0
2026-07-26,0P0000XVQS.BO,Franklin India Dividend Yield Fund - Direct - Growth,,,0
2026-07-26,0P0000XVQR.BO,Franklin India Dividend Yield Fund - Direct - IDCW,,,0
2026-07-26,0P00005WIW.BO,Franklin India Dividend Yield Fund - IDCW,,,0
2026-07-26,0P00005WIX.BO,Franklin India Dividend Yield Fund-Growth Plan,,,0
2026-07-26,0P0001L6NT.BO,HDFC Dividend Yield Fund - Growth Option Direct Plan,,,0
2026-07-26,0P0001L6NW.BO,HDFC Dividend Yield Fund - Growth Plan,,,0
2026-07-26,0P0001L6NV.BO,HDFC Dividend Yield Fund - IDCW Option Direct Plan,,,0
2026-07-26,0P0001L6NY.BO,HDFC Dividend Yield Fund - IDCW Plan,,,0
2026-07-26,0P000134CI.BO,ICICI Prudential Dividend Yield Equity Fund Direct Plan Growth Option,,,0
2026-07-26,0P000134CJ.BO,ICICI Prudential Dividend Yield Equity Fund Direct Plan IDCW Option,,,0
2026-07-26,0P000134CG.BO,ICICI Prudential Dividend Yield Equity Fund Growth Option,,,0
2026-07-26,0P000134CH.BO,ICICI Prudential Dividend Yield Equity Fund IDCW Option,,,0
2026-07-26,0P0001YJIV.BO,Kotak Dividend Yield Fund - Direct - Growth,,,0
2026-07-26,0P0001YJIW.BO,Kotak Dividend Yield Fund - Direct - IDCW,,,0
2026-07-26,0P0001YJIY.BO,Kotak Dividend Yield Fund - Regular -Growth,,,0
2026-07-26,0P0001YJIZ.BO,Kotak Dividend Yield Fund - Regular IDCW,,,0
2026-07-26,0P0001F9Y6.BO,LIC MF Dividend Yield Fund-Direct Plan-Growth,,,0
2026-07-26,0P0001F9Y8.BO,LIC MF Dividend Yield Fund-Direct Plan-IDCW,,,0
2026-07-26,0P0001F9Y9.BO,LIC MF Dividend Yield Fund-Regular Plan-Growth,,,0
2026-07-26,0P0001F9YB.BO,LIC MF Dividend Yield Fund-Regular Plan-IDCW,,,0
2026-07-26,0P0001QHKI.BO,SBI Dividend Yield Fund - Direct Plan - Growth,,,0
2026-07-26,0P0001QHKJ.BO,SBI Dividend Yield Fund - Direct Plan - Income Distribution cum Capital Withdrawal (IDCW) Option,,,0
2026-07-26,0P0001QHKM.BO,SBI Dividend Yield Fund - Regular Plan - Growth,,,0
2026-07-26,0P0001QHKN.BO,SBI Dividend Yield Fund - Regular Plan - Income Distribution cum Capital Withdrawal (IDCW) Option,,,0
2026-07-26,0P0000XVCB.BO,Sundaram Dividend Yield Fund (Formerly Known as Principal Dividend Yield Fund) - Direct Plan - Growth Option,,,0
2026-07-26,0P0000XVCE.BO,Sundaram Dividend Yield Fund (Formerly Known as Principal Dividend Yield Fund)- Direct Plan - Income Distribution CUM Capital Withdrawal Option,,,0
2026-07-26,0P00005WX3.BO,Sundaram Dividend Yield Fund (Formerly Known as Principal Dividend Yield Fund)- Income Distribution CUM Capital Withdrawal Plan,,,0
2026-07-26,0P00005WX5.BO,Sundaram Dividend Yield Fund (Formerly Known as Principal Dividend Yield Fund)-Growth Plan,,,0
2026-07-26,0P0001MAER.BO,Tata Dividend Yield Fund-Direct Plan-Growth,,,0
2026-07-26,0P0001MAES.BO,Tata Dividend Yield Fund-Direct Plan-IDCW Payout,,,0
2026-07-26,0P0001MAEU.BO,Tata Dividend Yield Fund-Regular Plan-Growth,,,0
2026-07-26,0P0001MAEV.BO,Tata Dividend Yield Fund-Regular Plan-IDCW Payout,,,0
2026-07-26,0P0000XVSM.BO,UTI Dividend Yield Fund - Direct Plan - IDCW,,,0
2026-07-26,0P00005UYE.BO,UTI Dividend Yield Fund - Regular Plan - IDCW,,,0
2026-07-26,0P00005UYF.BO,UTI-Dividend Yield Fund.-Growth,,,0
2026-07-26,0P0000XVSK.BO,UTI-Dividend Yield Fund.-Growth-Direct,,,0
2026-07-26,0P0001Q6FK.BO,360 ONE ELSS Tax Saver Nifty 50 Index Fund - Direct Plan - Growth,,,0
2026-07-26,0P0001Q6FL.BO,360 ONE ELSS Tax Saver Nifty 50 Index Fund - Direct Plan - IDCW Payout,,,0
2026-07-26,0P0001Q6FM.BO,360 ONE ELSS Tax Saver Nifty 50 Index Fund - Regular Plan - Growth,,,0
2026-07-26,0P0001Q6FN.BO,360 ONE ELSS Tax Saver Nifty 50 Index Fund - Regular Plan - IDCW Payout,,,0
2026-07-26,0P0000XVYC.BO,Aditya Birla Sun Life ELSS Tax Saver Fund - Growth - Direct Plan,,,0
2026-07-26,0P0000GB29.BO,Aditya Birla Sun Life ELSS Tax Saver Fund - Growth Option,,,0
2026-07-26,0P0000XVYB.BO,Aditya Birla Sun Life ELSS Tax Saver Fund-DIRECT - IDCW,,,0
2026-07-26,0P00005V5W.BO,Aditya Birla Sun Life ELSS Tax Saver Fund-Regular - IDCW,,,0
2026-07-26,0P0000XVU7.BO,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,,,0
2026-07-26,0P0000XVU4.BO,Axis ELSS Tax Saver Fund - Direct Plan - IDCW,,,0
2026-07-26,0P0000N0B5.BO,Axis ELSS Tax Saver Fund - Regular Plan - Growth,,,0
2026-07-26,0P0000N0B6.BO,Axis ELSS Tax Saver Fund - Regular Plan - IDCW,,,0
2026-07-26,0P0001UET0.BO,BAJAJ FINSERV ELSS TAX SAVER FUND - DIRECT - GROWTH,,,0
2026-07-26,0P0001UET1.BO,BAJAJ FINSERV ELSS TAX SAVER FUND - DIRECT - IDCW,,,0
2026-07-26,0P0001UET2.BO,BAJAJ FINSERV ELSS TAX SAVER FUND - REGULAR - GROWTH,,,0
2026-07-26,0P0001UET3.BO,BAJAJ FINSERV ELSS TAX SAVER FUND - REGULAR - IDCW,,,0
2026-07-26,0P0000XV1I.BO,BANDHAN ELSS Tax Saver Fund - Direct Plan - Growth,,,0
2026-07-26,0P0000XV1J.BO,BANDHAN ELSS Tax Saver Fund - Direct Plan - IDCW,,,0
2026-07-26,0P0000JXJE.BO,BANDHAN ELSS Tax Saver Fund - Regular Plan - Growth,,,0
2026-07-26,0P0000K0LR.BO,BANDHAN ELSS Tax Saver Fund - Regular Plan - IDCW,,,0
2026-07-26,0P0000XVZR.BO,BANK OF INDIA ELSS Tax Saver -Direct Plan- Growth,,,0
2026-07-26,0P0000XVZQ.BO,BANK OF INDIA ELSS Tax Saver -Direct Plan-IDCW,,,0
2026-07-26,0P0000K1C0.BO,BANK OF INDIA ELSS Tax Saver -ECO Plan-Growth,,,0
2026-07-26,0P0000JTF3.BO,BANK OF INDIA ELSS Tax Saver -ECO Plan-IDCW,,,0
2026-07-26,0P0000K1PL.BO,BANK OF INDIA ELSS Tax Saver -Regular Plan- Growth,,,0
2026-07-26,0P0000K1PK.BO,BANK OF INDIA ELSS Tax Saver -Regular Plan-IDCW,,,0
2026-07-26,0P0000XVZI.BO,BARODA BNP PARIBAS ELSS Tax Saver Fund - Direct Plan - Growth Option,,,0
2026-07-26,0P0000XVZH.BO,BARODA BNP PARIBAS ELSS Tax Saver Fund - Direct Plan - IDCW Option,,,0
2026-07-26,0P00005X1I.BO,BARODA BNP PARIBAS ELSS Tax Saver Fund - Regular - Growth Option,,,0
2026-07-26,0P00005X1J.BO,BARODA BNP PARIBAS ELSS Tax Saver Fund- Regular - IDCW Option,,,0
2026-07-26,0P0000XW04.BO,CANARA ROBECO ELSS TAX SAVER - DIRECT PLAN - GROWTH OPTION,,,0
2026-07-26,0P0000XW03.BO,CANARA ROBECO ELSS TAX SAVER - DIRECT PLAN - IDCW (Payout),,,0
2026-07-26,0P0000K1D1.BO,CANARA ROBECO ELSS TAX SAVER - REGULAR PLAN - GROWTH OPTION,,,0
2026-07-26,0P00005V7F.BO,CANARA ROBECO ELSS TAX SAVER - REGULAR PLAN -IDCW (Payout),,,0
2026-07-26,0P0000XW2T.BO,DSP ELSS Tax Saver Fund - Direct Plan - Growth,,,0
2026-07-26,0P0000XW2S.BO,DSP ELSS Tax Saver Fund - Direct Plan - IDCW,,,0
2026-07-26,0P00008TMV.BO,DSP ELSS Tax Saver Fund - Regular Plan - Growth,,,0
2026-07-26,0P00008T5J.BO,DSP ELSS Tax Saver Fund - Regular Plan - IDCW,,,0
2026-07-26,0P0000XYO7.BO,Edelweiss ELSS Tax Saver Fund - Direct Plan - IDCW Option,,,0
2026-07-26,0P0000XYOA.BO,Edelweiss ELSS Tax Saver Fund - Direct Plan-Growth Option,,,0
2026-07-26,0P0000K1CG.BO,Edelweiss ELSS Tax Saver Fund - Regular Plan - Growth Option,,,0
2026-07-26,0P0000K1CE.BO,Edelweiss ELSS Tax Saver Fund - Regular Plan - IDCW Option,,,0
2026-07-26,0P0000XW5P.BO,Franklin India ELSS Tax Saver Fund - Direct - Growth,,,0
2026-07-26,0P0000XW5O.BO,Franklin India ELSS Tax Saver Fund - Direct - IDCW,,,0
2026-07-26,0P00005VDH.BO,Franklin India ELSS Tax Saver Fund - IDCW,,,0
2026-07-26,0P00005VDI.BO,Franklin India ELSS Tax Saver Fund-Growth,,,0
2026-07-26,0P0001BN7E.BO,Groww ELSS Tax Saver Fund (formerly known as Indiabulls Tax Savings Fund)- Direct Plan- Dividend Option,,,0
2026-07-26,0P0001BN7D.BO,Groww ELSS Tax Saver Fund (formerly known as Indiabulls Tax Savings Fund)- Direct Plan- Growth Option,,,0
2026-07-26,0P0001BN7A.BO,Groww ELSS Tax Saver Fund (formerly known as Indiabulls Tax Savings Fund)- Regular Plan- - Income Distribution cum capital withdrawal Option (Payout),,,0
2026-07-26,0P0001BN79.BO,Groww ELSS Tax Saver Fund (formerly known as Indiabulls Tax Savings Fund)-Regular Plan-Growth Option,,,0
2026-07-26,0P0000XW8Z.BO,HDFC ELSS Tax saver - Growth Option - Direct Plan,,,0
2026-07-26,0P00005WNB.BO,HDFC ELSS Tax saver - Growth Plan,,,0
2026-07-26,0P0000XW8Y.BO,HDFC ELSS Tax saver - IDCW Option - Direct Plan,,,0
2026-07-26,0P00005WNA.BO,HDFC ELSS Tax saver - IDCW Plan,,,0
2026-07-26,0P0000XV8K.BO,HSBC ELSS Tax saver Fund - Direct Growth,,,0
2026-07-26,0P0000XV8H.BO,HSBC ELSS Tax saver Fund - Direct IDCW Payout,,,0
2026-07-26,0P00005VCS.BO,HSBC ELSS Tax saver Fund - Regular Growth,,,0
2026-07-26,0P00005VCT.BO,HSBC ELSS Tax saver Fund - Regular IDCW Payout,,,0
2026-07-26,0P0000XUZ4.BO,ICICI Prudential ELSS Tax Saver Fund - Direct Plan - Growth,,,0
2026-07-26,0P0000XUZ3.BO,ICICI Prudential ELSS Tax Saver Fund - Direct Plan - IDCW,,,0
2026-07-26,0P00005WD7.BO,ICICI Prudential ELSS Tax Saver Fund - Growth,,,0
2026-07-26,0P00005WD6.BO,ICICI Prudential ELSS Tax Saver Fund - IDCW,,,0
2026-07-26,0P0000XVI2.BO,Invesco India ELSS Tax Saver Fund - Direct Plan - Growth,,,0
2026-07-26,0P0000XVHW.BO,Invesco India ELSS Tax Saver Fund - Direct Plan - IDCW Payout,,,0
2026-07-26,0P000093T8.BO,Invesco India ELSS Tax Saver Fund - Regular Plan - Growth,,,0
2026-07-26,0P000093KY.BO,Invesco India ELSS Tax Saver Fund - Regular Plan - IDCW Payout,,,0
2026-07-26,0P0001I1NF.BO,ITI ELSS Tax Saver Fund - Direct Plan - Growth Option,,,0
2026-07-26,0P0001I1NG.BO,ITI ELSS Tax Saver Fund - Direct Plan - IDCW Option,,,0
2026-07-26,0P0001I1NH.BO,ITI ELSS Tax Saver Fund - Regular Plan - Growth Option,,,0
2026-07-26,0P0001I1NI.BO,ITI ELSS Tax Saver Fund - Regular Plan - IDCW Option,,,0
2026-07-26,0P0000XV54.BO,JM ELSS Tax Saver Fund (Direct) - Growth Option,,,0
2026-07-26,0P0000XV51.BO,JM ELSS Tax Saver Fund (Direct) - IDCW,,,0
2026-07-26,0P0000AEKI.BO,JM ELSS Tax Saver Fund (Regular) - Growth option,,,0
2026-07-26,0P0000AEKJ.BO,JM ELSS Tax Saver Fund (Regular) - IDCW,,,0
2026-07-26,0P00005WUL.BO,Kotak ELSS Tax Saver Fund-Growth,,,0
2026-07-26,0P0000XV6Q.BO,Kotak ELSS Tax Saver Fund-Growth - Direct,,,0
2026-07-26,0P00005WUM.BO,Kotak ELSS Tax Saver Fund-Payout of Income Distribution cum capital withdrawal option,,,0
2026-07-26,0P0000XV6R.BO,Kotak ELSS Tax Saver Fund-Payout of Income Distribution cum capital withdrawal option - Direct,,,0
2026-07-26,0P0000XV9L.BO,LIC MF ELSS Tax Saver-Direct Plan-Growth,,,0
2026-07-26,0P0000XV9M.BO,LIC MF ELSS Tax Saver-Direct Plan-IDCW,,,0
2026-07-26,0P00005WW5.BO,LIC MF ELSS Tax Saver-Regular Plan-Growth,,,0
2026-07-26,0P00005WW4.BO,LIC MF ELSS Tax Saver-Regular Plan-IDCW,,,0
2026-07-26,0P00018X6V.BO,Mahindra Manulife ELSS Tax Saver Fund - Direct Plan -Growth,,,0
2026-07-26,0P00018X6W.BO,Mahindra Manulife ELSS Tax Saver Fund - Regular Plan - IDCW,,,0
2026-07-26,0P00018X6U.BO,Mahindra Manulife ELSS Tax Saver Fund- Direct Plan - IDCW,,,0
2026-07-26,0P00018X6X.BO,Mahindra Manulife ELSS Tax Saver Fund- Regular Plan - Growth,,,0
2026-07-26,0P00017844.BO,Mirae Asset ELSS Tax Saver Fund - Direct Plan - Growth,,,0
2026-07-26,0P00017845.BO,Mirae Asset ELSS Tax Saver Fund - Direct Plan - IDCW,,,0
2026-07-26,0P00017842.BO,Mirae Asset ELSS Tax Saver Fund - Regular Plan - Growth,,,0
2026-07-26,0P00017843.BO,Mirae Asset ELSS Tax Saver Fund - Regular Plan - IDCW,,,0
2026-07-26,0P000159Q0.BO,Motilal Oswal ELSS Tax Saver Fund - Direct Plan - Growth Option,,,0
2026-07-26,0P000159Q1.BO,Motilal Oswal ELSS Tax Saver Fund - IDCW Payout,,,0
2026-07-26,0P000159Q2.BO,Motilal Oswal ELSS Tax Saver Fund - Regular Plan - Growth Option,,,0
2026-07-26,0P000159PZ.BO,Motilal Oswal ELSS Tax Saver Fund Direct - IDCW Payout,,,0
2026-07-26,0P000178SL.BO,Navi ELSS Tax Saver Fund - Direct Plan IDCW Payout,,,0
2026-07-26,0P000178SJ.BO,Navi ELSS Tax Saver Fund - Regular Plan IDCW Payout,,,0
2026-07-26,0P000178SK.BO,Navi ELSS Tax Saver Fund- Direct Plan- Growth Option,,,0
2026-07-26,0P000178SI.BO,Navi ELSS Tax Saver Fund- Regular Plan- Growth Option,,,0
2026-07-26,0P0001QH6X.BO,NAVI ELSS TAX SAVER NIFTY 50 INDEX FUND - DIRECT PLAN GROWTH,,,0
2026-07-26,0P0001QH6Y.BO,NAVI ELSS TAX SAVER NIFTY 50 INDEX FUND - DIRECT PLAN IDCW PAYOUT,,,0
